Transaction Number,Transaction Source,Transaction Class,Transaction Type,Complete,Status,Bill-to Customer,Entered Amount,Currency,Transaction Date,Operating Company (OpCo),Accounting Date,Batch Name,Bill-to Customer Site,Due Date,Primary Salesperson,Po Number,Bill-to Customer Account Number,Document Number,Unnamed: 19,Unnamed: 37
243978,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,203.72,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-15 00:00:00,Dorse House Account,686285,3377,151000000041,,
245807,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,481.2,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-27 00:00:00,Dorse House Account,2250602,4293,151000001368,,
235905-13,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,1025.02,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-29 00:00:00,Dorse House Account,PO025716-1,4269,151000000115,,
242818,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),56560,USD,2026-01-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-16 00:00:00,Dorse House Account,258553,3666,151000001621,,
243412,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,4190,USD,2026-01-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-20 00:00:00,Dorse House Account,PO036510-1,4269,151000000756,,
240456-1,Conversion,Invoice,Invoice,Yes,Complete,DIAMOND HEATING,1700,USD,2025-12-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2312,2026-01-22 00:00:00,Dorse House Account,Owens II,4231,151000000862,,
243215,Conversion,Invoice,Invoice,Yes,Complete,ABSOLUTE COMFORT TECHNOLOGY,725,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3493,2026-02-08 00:00:00,Dorse House Account,240269,4229,151000000950,,
244890,Conversion,Invoice,Invoice,Yes,Complete,HOLMBERG COMPANY,449.1,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3333,2026-03-06 00:00:00,Dorse House Account,4393-0-233700-7,3828,151000001617,,
243228-1,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,16095,USD,2026-02-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-25 00:00:00,Dorse House Account,BF928381,4103,151000001538,,
242098-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,2050,USD,2026-02-21 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-23 00:00:00,Dorse House Account,Victory Northgate,3112,151000001102,,
243712-3,Conversion,Invoice,Invoice,Yes,Complete,DIRECT MECHANICAL CONTRACTORS,788.33,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3036,2026-02-25 00:00:00,Dorse House Account,2187,3034,151000000417,,
244296,Conversion,Invoice,Invoice,Yes,Complete,MORGAN MECHANICAL LLC,254.99,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3610,2026-02-18 00:00:00,Dorse House Account,PO 30761,3183,151000000782,,
208736-3,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,2200,USD,2025-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2025-03-01 00:00:00,Dorse House Account,525906,3377,151000001025,,
245054,Conversion,Invoice,Invoice,Yes,Complete,STEELE MECHANICAL,1679,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34315,2026-03-12 00:00:00,Dorse House Account,Mosaic,3387,151000000348,,
245873,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,73.32,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-27 00:00:00,Dorse House Account,3284,4006,151000000793,,
245971,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,9.62,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-29 00:00:00,Dorse House Account,sp929191,4103,151000001559,,
243561-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,192,USD,2026-01-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-02-08 00:00:00,Dorse House Account,WORP - Kolter,3112,151000000526,,
245714-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,79.6,USD,2026-02-25 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-27 00:00:00,Dorse House Account,694051,3377,151000001261,,
245317,Conversion,Invoice,Invoice,Yes,Complete,TRS MECHANICAL INC,2358.7,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4972,2026-03-28 00:00:00,Dorse House Account,23696,3498,151000000235,,
244327,Conversion,Invoice,Invoice,Yes,Complete,TRS MECHANICAL INC,396.97,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4972,2026-03-04 00:00:00,Dorse House Account,22727,3498,151000001692,,
245635-3,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,24.38,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-29 00:00:00,Dorse House Account,54428-9922,4010,151000000710,,
244684,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,4300,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-04 00:00:00,Dorse House Account,689862,3377,151000001239,,
244926,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,700.98,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-06 00:00:00,Dorse House Account,1A4104.01-632,3125,151000001555,,
242391,Conversion,Credit Memo,Credit Memo,No,Incomplete,POLHAMUS HEATING,-410.9,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2019707,4859,,Dorse House Account,TE105793-1,3747,,,
244627,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,160,USD,2026-01-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-01 00:00:00,Dorse House Account,689895,3377,151000001238,,
244867,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,1485,USD,2026-02-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-28 00:00:00,Dorse House Account,RD0029,3887,151000001464,,
242644,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,5765,USD,2026-01-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-02-26 00:00:00,Dorse House Account,31563,4289,151000000623,,
244347,Conversion,Invoice,Invoice,Yes,Complete,VITAL MECHANICAL SERVICE,737.2,USD,2026-01-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2472,2026-02-19 00:00:00,Dorse House Account,305415,4042,151000000251,,
244394,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,159.81,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-02-21 00:00:00,Dorse House Account,2201-2725,3557,151000000518,,
244918,Conversion,Invoice,Invoice,Yes,Complete,COOLSYS LIGHT COMMERCIAL SOLUTIONS,150,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3736,2026-03-04 00:00:00,Dorse House Account,OR8235520,3742,151000001447,,
231605,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,1694,USD,2025-04-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2025-05-29 00:00:00,Dorse House Account,F1185/W-00147,3049,151000000940,,
239531,Conversion,Invoice,Invoice,Yes,Complete,GB SYSTEMS,64,USD,2025-09-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4762,2025-10-23 00:00:00,Dorse House Account,ms3r,3739,151000001335,,
243076,Conversion,Invoice,Invoice,Yes,Complete,ALPINE SUMMIT HEATING & COOLING,205.5,USD,2026-02-06 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34330,2026-02-06 00:00:00,Dorse House Account,,2011,151000000447,,
245642-1,Conversion,Invoice,Invoice,Yes,Complete,DK SYSTEMS,80,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2999,2026-03-26 00:00:00,Dorse House Account,63980,3243,151000001588,,
243366,Conversion,Invoice,Invoice,Yes,Complete,HOOVER COMMERCIAL REFRIGERATION INC,325,USD,2025-12-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3785,2026-01-28 00:00:00,Dorse House Account,29721,3836,151000001615,,
244303,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1095,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687595,3377,151000000882,,
245771,Conversion,Invoice,Invoice,Yes,Complete,AMS,690,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-26 00:00:00,Dorse House Account,025-005,3112,151000001503,,
244794-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,169.62,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-21 00:00:00,Dorse House Account,25357078,3442,151000000816,,
245689,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,98.06,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-26 00:00:00,Dorse House Account,26049101,3442,151000000395,,
245814,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,493.02,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-26 00:00:00,Dorse House Account,694522,3377,151000000319,,
244037-2,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,2111.55,USD,2026-01-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-15 00:00:00,Dorse House Account,686662,3377,151000001046,,
239780-3,Conversion,Invoice,Invoice,Yes,Complete,AMS,4500,USD,2025-12-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-15 00:00:00,Dorse House Account,022-014,3112,151000001500,,
245518,Conversion,Invoice,Invoice,Yes,Complete,AIR DESIGN,3300,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2425,2026-03-29 00:00:00,Dorse House Account,Furnace FSD,3583,151000000914,,
242642,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,14085,USD,2026-02-03 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-05 00:00:00,Dorse House Account,31567,4289,151000000624,,
244406,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,186.09,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687834,3377,151000001232,,
242279,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,1701,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-26 00:00:00,Dorse House Account,PO034179,4269,151000000360,,
245513,Conversion,Invoice,Invoice,Yes,Complete,STEELHEAD MECHANICAL,29,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2180,2026-03-15 00:00:00,Dorse House Account,Cabinet gorge,3543,151000000851,,
244896,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,363.82,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-06 00:00:00,Dorse House Account,690809,3377,151000001510,,
244330,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,313.74,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,687573,3377,151000000034,,
241571,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,248.55,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-06 00:00:00,Dorse House Account,PO034158,4269,151000001566,,
245178,Conversion,Invoice,Invoice,Yes,Complete,AMS,615,USD,2026-02-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-19 00:00:00,Dorse House Account,PF Sammamish,3112,151000001073,,
242970,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1456.2,USD,2025-12-17 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-16 00:00:00,Dorse House Account,2333-2720,3557,151000001521,,
245343,Conversion,Invoice,Invoice,Yes,Complete,DELTA TECHNOLOGY CORPORATION,2259.6,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4595,2026-03-21 00:00:00,Dorse House Account,2493,3607,151000000218,,
245803,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,225,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,694470,3377,151000000317,,
245500,Conversion,Invoice,Invoice,Yes,Complete,EMERALD AIRE INC,275,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3175,2026-03-29 00:00:00,Dorse House Account,A250408504,4293,151000001579,,
245796,Conversion,Invoice,Invoice,Yes,Complete,CAMPBELL & COMPANY INC,535,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3800,2026-03-29 00:00:00,Dorse House Account,1250148,4252,151000000919,,
238755,Conversion,Invoice,Invoice,Yes,Complete,EMPLOYEE PURCHASE,722,USD,2025-09-30 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3171,2025-09-30 00:00:00,Dorse House Account,Erik Foster,3027,151000000705,,
245233,Conversion,Invoice,Invoice,Yes,Complete,AUBURN MECHANICAL INC,6058.02,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2253,2026-03-15 00:00:00,Dorse House Account,1A4104.010647,3125,151000001556,,
242542,Conversion,Invoice,Invoice,Yes,Complete,AMS,2825,USD,2025-12-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-17 00:00:00,Dorse House Account,Worp,3112,151000001110,,
244252,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,1785,USD,2026-01-22 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-21 00:00:00,Dorse House Account,686323,3377,151000000045,,
244591,Conversion,Invoice,Invoice,Yes,Complete,LEGACY HEATING AND COOLING,11290,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,34313,2026-03-26 00:00:00,Dorse House Account,JM00575,3887,151000000844,,
245228-3,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,1040,USD,2026-02-28 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-30 00:00:00,Dorse House Account,54347-9897,4010,151000000934,,
246038,Conversion,Invoice,Invoice,Yes,Complete,JOHANSEN MECHANICAL,41.18,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3743,2026-03-29 00:00:00,Dorse House Account,P12049-762366,3730,151000001479,,
244374,Conversion,Invoice,Invoice,Yes,Complete,STURM HEATING & AIR CONDITIONING,7605,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2392,2026-03-11 00:00:00,Dorse House Account,187938128-007,3495,151000000266,,
242513-2,Conversion,Invoice,Invoice,Yes,Complete,AMS,111.77,USD,2025-12-08 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-01-07 00:00:00,Dorse House Account,Polaris,3112,151000000690,,
245403,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,15.66,USD,2026-02-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-20 00:00:00,Dorse House Account,692756,3377,151000001482,,
245147,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,6385,USD,2026-02-09 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-11 00:00:00,Dorse House Account,32597,4289,151000000213,,
237079,Conversion,Invoice,Invoice,Yes,Complete,R&R HEATING,17023,USD,2025-09-05 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3926,2025-10-05 00:00:00,Dorse House Account,Lancze Douglas Shop Remod,4075,151000001215,,
244958,Conversion,Invoice,Invoice,Yes,Complete,BRUCE HEATING & AIR CONDITIONING INC,240,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3172,2026-03-15 00:00:00,Dorse House Account,32529,4289,151000000409,,
245135,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),13.64,USD,2026-02-10 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-03-12 00:00:00,Dorse House Account,60940751,3666,151000000184,,
244267,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,68,USD,2026-01-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-02-18 00:00:00,Dorse House Account,687504,3377,151000000032,,
242759-2,Conversion,Invoice,Invoice,Yes,Complete,BLYTHE MECHANICAL INC,3575,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4766,2026-02-28 00:00:00,Dorse House Account,14911,3223,151000000455,,
242014-2,Conversion,Invoice,Invoice,Yes,Complete,COLUMBIA ALLIED SERVICES INC,635,USD,2025-12-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2415,2026-01-10 00:00:00,Dorse House Account,2525,3598,151000001277,,
243117,Conversion,Invoice,Invoice,Yes,Complete,OCEAN PARK MECHANICAL INC,1644.43,USD,2025-12-18 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2522,2026-01-17 00:00:00,Dorse House Account,2201-2725,3557,151000000517,,
245008,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,72,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-06 00:00:00,Dorse House Account,54353-9862,4010,151000001076,,
245675,Conversion,Invoice,Invoice,Yes,Complete,EVERGREEN REFRIGERATION LLC,200,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3971,2026-03-22 00:00:00,Dorse House Account,sp929095,4103,151000001553,,
244332,Conversion,Invoice,Invoice,Yes,Complete,NORDIC TEMPERATURE CONTROL,440,USD,2026-01-26 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4988,2026-02-25 00:00:00,Dorse House Account,252349,4316,151000000706,,
244835,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,1530.2,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-06 00:00:00,Dorse House Account,25357078,3442,151000000188,,
244906-6,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,79.42,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-22 00:00:00,Dorse House Account,694447,3377,151000001274,,
243852-1,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,9072.54,USD,2026-02-16 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-18 00:00:00,Dorse House Account,649364,3377,151000001028,,
243988-5,Conversion,Invoice,Invoice,Yes,Complete,UNITED SYSTEMS MECHANICAL INC,155,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3714,2026-03-06 00:00:00,Dorse House Account,54282-9891,4010,151000000500,,
245546-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,1060,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-22 00:00:00,Dorse House Account,26047065,3442,151000000203,,
245607,Conversion,Invoice,Invoice,Yes,Complete,CAPITAL HEATING & COOLING,800,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3758,2026-03-26 00:00:00,Dorse House Account,11343,3785,151000001249,,
244588,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,2234.37,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-28 00:00:00,Dorse House Account,PO037872,4269,151000000142,,
245001,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,120,USD,2026-02-13 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-15 00:00:00,Dorse House Account,PO038339,4269,151000000149,,
244695,Conversion,Invoice,Invoice,Yes,Complete,ACCO ENGINEERED SYSTEMS (401856),99,USD,2026-01-29 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,5060,2026-02-28 00:00:00,Dorse House Account,60940726,3666,151000001625,,
244969-1,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,284.83,USD,2026-02-04 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-03-06 00:00:00,Dorse House Account,PO038363,4269,151000001370,,
245738-1,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,28,USD,2026-02-19 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-03-21 00:00:00,Dorse House Account,3276,4006,151000000791,,
244436,Conversion,Invoice,Invoice,Yes,Complete,HERMANSON COMPANY,101.71,USD,2026-01-23 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2628,2026-02-22 00:00:00,Dorse House Account,PO037664,4269,151000000121,,
246071,Conversion,Invoice,Invoice,Yes,Complete,MACDONALD-MILLER FACILITY SOLUTIONS INC,125,USD,2026-02-27 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3412,2026-03-29 00:00:00,Dorse House Account,696155,3377,151000001062,,
243805-1,Conversion,Invoice,Invoice,Yes,Complete,MCKINSTRY COMPANY,909,USD,2026-02-02 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,4222,2026-03-04 00:00:00,Dorse House Account,26007070,3442,151000000206,,
245682-1,Conversion,Invoice,Invoice,Yes,Complete,AMS,250,USD,2026-02-24 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2232,2026-03-26 00:00:00,Dorse House Account,WORP,3112,151000001109,,
239281,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,608.18,USD,2025-12-31 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-01-30 00:00:00,Dorse House Account,2648,4006,151000000127,,
244894-1,Conversion,Invoice,Invoice,Yes,Complete,BARGREEN ELLINGSON,459,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,3710,2026-03-13 00:00:00,Dorse House Account,2872904,4301,151000001472,,
243450,Conversion,Invoice,Invoice,Yes,Complete,TRIMBLE MECHANICAL,551.27,USD,2025-12-31 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2819,2026-01-30 00:00:00,Dorse House Account,3012,4006,151000001130,,
245554,Conversion,Invoice,Invoice,Yes,Complete,OLYMPIA SHEET METAL,1115,USD,2026-02-20 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2985,2026-03-22 00:00:00,Dorse House Account,26124,3247,151000000704,,
243947-1,Conversion,Invoice,Invoice,Yes,Complete,APOLLO MECHANICAL CONTRACTORS,763,USD,2026-02-11 00:00:00,Dorse,2026-03-31 00:00:00,Conversion_2017709,2169,2026-03-13 00:00:00,Dorse House Account,23939/W-00001,3049,151000000090,,
